TimeDelta,Length,Port,Protocol,Length,Info
0.00015,109,3128,TCP,109,61214  >  3128 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,10616,TCP,109,61214  >  10616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,22939,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  22939 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,3128,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3128 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,10616,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  10616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,109,1037,TCP,109,61214  >  1037 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,8084,TCP,109,61214  >  8084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,1037,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1037 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,8084,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  8084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000388,109,19350,TCP,109,61214  >  19350 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,1063,TCP,109,61214  >  1063 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,19350,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  19350 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,1063,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1063 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,109,12265,TCP,109,61214  >  12265 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,37,TCP,109,61214  >  37 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,2522,TCP,109,61214  >  2522 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,12265,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  12265 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,37,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  37 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,2522,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  2522 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,109,1594,TCP,109,61214  >  1594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,179,TCP,109,61214  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,1594,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,179,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000218,109,2111,TCP,109,61214  >  2111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,3011,TCP,109,61214  >  3011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,109,2111,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  2111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,3011,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00022,109,1001,TCP,109,61214  >  1001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000152,109,3390,TCP,109,61214  >  3390 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00032,109,990,TCP,109,61214  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,1001,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000151,109,3390,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3390 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000151,109,990,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000229,109,1875,TCP,109,61214  >  1875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000157,109,10629,TCP,109,61214  >  10629 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000153,109,1091,TCP,109,61214  >  1091 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000155,109,1875,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000148,109,10629,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  10629 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000156,109,1091,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1091 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000224,109,9081,TCP,109,61214  >  9081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000154,109,57797,TCP,109,61214  >  57797 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000153,109,1494,TCP,109,61214  >  1494 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000148,109,57797,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  57797 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000219,109,1494,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1494 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,3546,TCP,109,61214  >  3546 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000142,109,1494,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1494 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00014,109,3546,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3546 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000214,109,2020,TCP,109,61214  >  2020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,5906,TCP,109,61214  >  5906 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000202,103,80,TCP,103,2659  >  80 [ACK] Seq=2 Ack=2 Win=65536 Len=0
0.000146,109,2020,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  2020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,5906,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  5906 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000219,107,61214,TCP,107,"[TCP Retransmission] 8443  >  61214 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460"
0.000195,103,61214,TCP,103,"5718  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,61214,TCP,103,"5280  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000648,107,61214,TCP,107,"[TCP Retransmission] 8443  >  61214 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460"
0.000203,103,61214,TCP,103,"5718  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000428,103,61214,TCP,103,"5718  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000275,109,8443,TCP,109,61214  >  8443 [RST] Seq=1 Win=0 Len=0
0.000198,109,8443,TCP,109,61214  >  8443 [RST] Seq=1 Win=0 Len=0
0.001841,103,61214,TCP,103,"5280  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00019,107,61214,TCP,107,"8008  >  61214 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460"
0.000229,103,61214,TCP,103,"2021  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000332,103,61214,TCP,103,"9099  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000225,103,61214,TCP,103,"800  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000224,103,61214,TCP,103,"2200  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000228,103,61214,TCP,103,"49999  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000335,103,61214,TCP,103,"545  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000225,103,61214,TCP,103,"15660  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000225,103,61214,TCP,103,"7019  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000232,103,61214,TCP,103,"1104  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000226,103,61214,TCP,103,"65129  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000225,103,61214,TCP,103,"7002  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000227,103,61214,TCP,103,"1311  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000222,103,61214,TCP,103,"63331  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000396,103,61214,TCP,103,"3367  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000232,103,61214,TCP,103,"1028  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,61214,TCP,103,"26214  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000215,103,61214,TCP,103,"5952  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,61214,TCP,103,"19  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000219,103,61214,TCP,103,"6059  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000215,103,61214,TCP,103,"500  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000221,103,61214,TCP,103,"3003  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"5280  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000149,107,61214,TCP,107,"[TCP Retransmission] 8008  >  61214 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460"
0.000144,103,61214,TCP,103,"2021  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"9099  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000149,103,61214,TCP,103,"800  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"2200  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,61214,TCP,103,"49999  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,61214,TCP,103,"545  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000343,103,61214,TCP,103,"15660  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"7019  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,61214,TCP,103,"1104  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"65129  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000149,103,61214,TCP,103,"7002  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"1311  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"63331  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000147,103,61214,TCP,103,"3367  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,61214,TCP,103,"1028  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000162,103,61214,TCP,103,"26214  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,61214,TCP,103,"5952  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000162,103,61214,TCP,103,"19  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000157,109,4006,TCP,109,61214  >  4006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000162,103,61214,TCP,103,"6059  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,61214,TCP,103,"500  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000149,103,61214,TCP,103,"3003  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,109,4006,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  4006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000226,109,3300,TCP,109,61214  >  3300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000077,109,3300,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000154,109,8008,TCP,109,61214  >  8008 [RST] Seq=1 Win=0 Len=0
0.000154,103,61214,TCP,103,"1839  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000157,103,61214,TCP,103,"28201  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000227,103,61214,TCP,103,"61900  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000225,103,61214,TCP,103,"12345  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000222,103,61214,TCP,103,"50636  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000229,103,61214,TCP,103,"33354  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00044,103,61214,TCP,103,"1085  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"1755  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000215,103,61214,TCP,103,"9002  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,61214,TCP,103,"8701  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,61214,TCP,103,"9415  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000219,103,61214,TCP,103,"57294  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"1073  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"1218  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"19283  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,61214,TCP,103,"1972  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,61214,TCP,103,"563  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"2048  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000221,103,61214,TCP,103,"32778  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000215,103,61214,TCP,103,"8001  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000229,103,61214,TCP,103,"2034  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000225,103,61214,TCP,103,"3493  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000224,103,61214,TCP,103,"6004  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000147,109,3300,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  3300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000152,103,61214,TCP,103,"1839  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,109,8008,TCP,109,61214  >  8008 [RST] Seq=1 Win=0 Len=0
0.000143,103,61214,TCP,103,"28201  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"61900  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"12345  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"50636  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,61214,TCP,103,"33354  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"1085  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"1755  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"9002  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000141,103,61214,TCP,103,"8701  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000072,103,61214,TCP,103,"9415  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"57294  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,61214,TCP,103,"1073  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,61214,TCP,103,"19283  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,61214,TCP,103,"19283  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,61214,TCP,103,"1972  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000156,103,61214,TCP,103,"563  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000154,103,61214,TCP,103,"563  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000381,103,61214,TCP,103,"563  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,61214,TCP,103,"2048  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,103,61214,TCP,103,"32778  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,103,61214,TCP,103,"8001  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,103,61214,TCP,103,"2034  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000149,103,61214,TCP,103,"3493  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,61214,TCP,103,"6004  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00023,109,1300,TCP,109,61214  >  1300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000152,109,900,TCP,109,61214  >  900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000151,109,1300,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,109,900,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000224,109,8180,TCP,109,61214  >  8180 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,1122,TCP,109,61214  >  1122 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000151,109,13722,TCP,109,61214  >  13722 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000155,109,8180,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  8180 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,1122,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1122 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,13722,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  13722 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000215,109,5730,TCP,109,61214  >  5730 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,5200,TCP,109,61214  >  5200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,5730,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  5730 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,5200,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  5200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,109,44442,TCP,109,61214  >  44442 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,61214,TCP,103,"2126  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,61214,TCP,103,"1947  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000216,103,61214,TCP,103,"2135  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000219,103,61214,TCP,103,"8500  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000216,103,61214,TCP,103,"5802  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000214,103,61214,TCP,103,"20005  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,61214,TCP,103,"1688  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000215,103,61214,TCP,103,"22939  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,61214,TCP,103,"3128  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000147,103,61214,TCP,103,"37  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000366,103,61214,TCP,103,"179  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000372,103,61214,TCP,103,"1001  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,109,44442,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  44442 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000148,103,61214,TCP,103,"2126  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000149,103,61214,TCP,103,"1947  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000159,103,61214,TCP,103,"2135  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,61214,TCP,103,"8500  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000424,103,61214,TCP,103,"5802  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,61214,TCP,103,"20005  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,61214,TCP,103,"1688  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,103,61214,TCP,103,"22939  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,61214,TCP,103,"3128  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,61214,TCP,103,"10616  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,61214,TCP,103,"1037  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,61214,TCP,103,"8084  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000152,103,61214,TCP,103,"19350  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,103,61214,TCP,103,"1063  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"12265  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,61214,TCP,103,"37  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,61214,TCP,103,"2522  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"1594  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,61214,TCP,103,"179  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,109,9943,TCP,109,61214  >  9943 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000148,109,40193,TCP,109,61214  >  40193 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,593,TCP,109,61214  >  593 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,40193,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  40193 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,103,61214,TCP,103,"2111  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,61214,TCP,103,"3011  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,61214,TCP,103,"1001  >  61214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,109,593,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  593 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,2047,TCP,109,61214  >  2047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000152,109,49176,TCP,109,61214  >  49176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,2179,TCP,109,61214  >  2179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,2047,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  2047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,49176,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  49176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,109,2179,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  2179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,109,212,TCP,109,61214  >  212 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,666,TCP,109,61214  >  666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,2179,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  2179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,212,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  212 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,666,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000218,109,5633,TCP,109,61214  >  5633 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,1026,TCP,109,61214  >  1026 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,1443,TCP,109,61214  >  1443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000142,109,5633,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  5633 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000142,109,1026,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1026 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,1443,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 61214  >  1443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000218,109,3766,TCP,109,61214  >  3766 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,109,7,TCP,109,61214  >  7 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
