TimeDelta,Length,Port,Attack
0.000149000,103,40178,1
0.000157000,103,40178,1
0.000149000,103,40178,1
0.000159000,103,40178,1
0.000153000,103,40178,1
0.000217000,109,5200,1
0.000150000,109,62078,1
0.000153000,109,2107,1
0.000154000,109,5200,1
0.000151000,109,62078,1
0.000144000,109,2107,1
0.000220000,109,8654,1
0.000146000,109,109,1
0.000148000,109,8654,1
0.000146000,109,109,1
0.000216000,109,1029,1
0.000144000,109,1310,1
0.000073000,109,1310,1
0.000144000,109,1029,1
0.000315000,109,1310,1
0.000216000,109,2500,1
0.000144000,109,49167,1
0.000148000,109,27000,1
0.000078000,103,40178,1
0.000223000,103,40178,1
0.000073000,109,27000,1
0.000146000,103,40178,1
0.000073000,109,1100,1
0.000073000,109,1100,1
0.000147000,109,49167,1
0.000151000,109,27000,1
0.000146000,103,40178,1
0.000218000,103,40178,1
0.000145000,103,40178,1
0.000219000,103,40178,1
0.000219000,103,40178,1
0.000219000,103,40178,1
0.000218000,103,40178,1
0.000219000,103,40178,1
0.000175000,103,40178,1
0.000146000,103,40178,1
0.000144000,103,40178,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000145000,103,40178,1
0.000219000,109,1100,1
0.000147000,109,5959,1
0.000073000,109,1700,1
0.000144000,103,40178,1
0.000145000,103,40178,1
0.000173000,103,40178,1
0.000145000,103,40178,1
0.000072000,109,3001,1
0.000151000,103,40178,1
0.000147000,109,3001,1
0.000223000,103,40178,1
0.000146000,103,40178,1
0.000150000,103,40178,1
0.000146000,103,40178,1
0.006434000,107,35250,1
0.029690000,198,60202,1
0.027767000,198,46798,1
0.481924000,115,80,1
0.150018000,115,2657,1
0.000653000,103,80,1
0.000289000,103,80,1
0.149825000,103,2657,1
0.000630000,103,80,1
0.071045000,123,64426,1
0.072298000,115,64426,1
0.001972000,1563,64426,1
0.000144000,1563,64426,1
0.003405000,1563,64426,1
0.000207000,1563,64426,1
0.004232000,554,64426,1
0.109033000,386,64426,1
0.000131000,448,64426,1
0.023002000,115,64426,1
0.000134000,146,64426,1
0.000642000,115,64426,1
0.018915000,123,64427,1
0.022211000,115,64426,1
0.013900000,115,64426,1
0.036213000,115,64427,1
0.001220000,1563,64427,1
0.000224000,1563,64427,1
0.004418000,1563,64427,1
0.000244000,1563,64427,1
0.004323000,554,64427,1
0.107309000,386,64427,1
0.000163000,448,64427,1
0.020578000,115,64427,1
0.000193000,146,64427,1
0.000902000,115,64427,1
0.000698000,150,64427,1
0.040805000,115,64427,1
0.006976000,115,64427,1
0.060334000,598,64427,1
0.071398000,584,64426,1
0.272804000,115,64427,1
0.067800000,115,64426,1
0.020137000,115,80,1
0.147508000,115,2658,1
0.002433000,103,80,1
0.000196000,103,80,1
0.044389000,103,2658,1
0.011814000,103,80,1
0.231287000,115,64427,1
0.002813000,115,64427,1
0.000407000,115,64427,1
0.000078000,115,64427,1
0.000519000,115,64427,1
0.358504000,105,8820,1
0.071241000,105,40643,1
0.002968000,103,8820,1
0.118681000,115,5228,1
0.000076000,115,5228,1
0.001688000,115,5228,1
0.057951000,115,51515,1
0.164059000,115,64408,1
0.151875000,103,35250,1
0.033656000,103,80,1
0.039566000,109,554,1
0.000210000,109,21,1
0.000147000,109,111,1
0.000194000,109,554,1
0.000147000,109,21,1
0.000219000,109,8080,1
0.000212000,109,3389,1
0.000146000,109,8080,1
0.000146000,109,3389,1
0.001108000,103,61214,1
0.000224000,103,61214,1
0.000279000,103,61214,1
0.000220000,103,61214,1
0.000219000,103,61214,1
0.000320000,103,61214,1
0.000209000,103,61214,1
0.000211000,103,61214,1
0.000144000,103,61214,1
0.000145000,103,61214,1
0.000144000,103,61214,1
0.000333000,109,8888,1
0.000164000,109,22,1
0.000157000,109,8888,1
0.000386000,103,61214,1
0.000230000,103,61214,1
0.000284000,103,61214,1
0.000150000,103,61214,1
0.000202000,103,61214,1
0.000154000,103,61214,1
0.000516000,109,5900,1
0.000190000,109,53,1
0.000723000,109,256,1
0.000425000,109,993,1
0.000269000,103,61214,1
0.000539000,109,3306,1
0.000283000,109,23,1
0.000145000,109,587,1
0.000232000,103,61214,1
0.000228000,103,61214,1
0.000218000,103,61214,1
0.000288000,103,61214,1
0.000151000,109,23,1
0.000148000,109,587,1
0.000209000,103,61214,1
0.000148000,103,61214,1
0.000146000,103,61214,1
0.000217000,109,110,1
0.000073000,109,443,1
0.000166000,109,25,1
0.000145000,109,1723,1
0.000149000,109,110,1
0.000145000,109,443,1
0.000144000,109,25,1
0.000145000,109,1723,1
0.000313000,109,80,1
0.000151000,109,139,1
0.000149000,109,80,1
0.000151000,109,139,1
0.000228000,109,1025,1
0.000479000,103,61214,1
0.000228000,103,61214,1
0.000222000,103,61214,1
0.000228000,103,61214,1
0.000227000,103,61214,1
0.000221000,103,61214,1
0.000339000,103,61214,1
0.000151000,109,1025,1
0.000150000,103,61214,1
0.000151000,103,61214,1
0.000074000,103,61214,1
0.000077000,103,61214,1
0.000075000,103,61214,1
0.000074000,103,61214,1
0.000148000,103,61214,1
0.000076000,103,61214,1
0.000152000,103,61214,1
0.000146000,103,61214,1
0.000070000,103,61214,1
0.000190000,103,61214,1
0.000144000,103,61214,1
0.000141000,103,61214,1
0.000210000,103,61214,1
0.000817000,109,445,1
0.000198000,103,61214,1
0.000073000,103,61214,1
0.000115000,109,113,1
0.000545000,103,61214,1
0.000084000,109,113,1
0.000074000,109,113,1
0.000487000,109,445,1
0.000151000,103,61214,1
0.000146000,109,113,1
0.000292000,103,61214,1
0.000191000,109,113,1
0.000146000,103,61214,1
0.000261000,109,199,1
0.000196000,109,143,1
0.000196000,109,2100,1
0.000076000,109,199,1
0.000272000,109,2100,1
0.000204000,109,143,1
0.000151000,109,2100,1
0.000273000,103,61214,1
0.000153000,109,83,1
0.000200000,109,10778,1
0.000147000,103,61214,1
0.000155000,109,83,1
0.000202000,109,10778,1
0.000225000,109,1198,1
0.000201000,109,49155,1
0.000145000,103,61214,1
0.000218000,103,61214,1
0.000215000,103,61214,1
0.000312000,103,61214,1
0.000361000,109,1198,1
0.000144000,109,49155,1
0.000145000,103,61214,1
0.000207000,103,61214,1
0.000144000,103,61214,1
0.000144000,103,61214,1
0.000145000,103,61214,1
0.000216000,109,4444,1
0.000144000,109,1174,1
0.000145000,103,61214,1
0.000319000,103,61214,1
0.000143000,109,711,1
0.000144000,109,4444,1
0.000146000,103,61214,1
0.000145000,109,1174,1
0.000143000,109,711,1
0.000144000,103,61214,1
0.000217000,109,5510,1
0.000247000,109,544,1
0.000144000,109,9500,1
0.000145000,109,5510,1
0.000145000,109,544,1
0.000142000,109,9500,1
0.000216000,103,61214,1
0.000215000,103,61214,1
0.000239000,103,61214,1
0.000146000,103,61214,1
0.000144000,103,61214,1
0.000257000,103,61214,1
0.000216000,109,5904,1
0.000143000,109,1044,1
0.000071000,109,5904,1
0.000217000,103,61214,1
0.000222000,103,61214,1
0.000218000,103,61214,1
0.000145000,103,61214,1
0.000144000,109,1044,1
0.000252000,109,55055,1
0.000146000,109,51103,1
0.000145000,103,61214,1
0.000143000,103,61214,1
0.000145000,103,61214,1
0.000143000,103,61214,1
0.000145000,109,1044,1
0.000143000,109,55055,1
0.000147000,109,51103,1
0.000219000,109,8090,1
0.000144000,109,5989,1
0.000147000,103,61214,1
0.000248000,109,8090,1
0.000144000,103,61214,1
0.000143000,109,5989,1
0.000217000,109,9110,1
0.000072000,103,61214,1
0.000144000,109,9110,1
0.000143000,103,61214,1
0.000143000,109,9110,1
0.000221000,109,5800,1
0.000073000,109,5800,1
0.000144000,109,51493,1
0.000250000,103,61214,1
0.000216000,103,61214,1
0.000216000,103,61214,1
0.000216000,103,61214,1
0.000145000,109,5800,1
0.000144000,109,51493,1
0.000145000,103,61214,1
0.000145000,103,61214,1
0.000145000,103,61214,1
0.000144000,103,61214,1
0.000144000,109,3005,1
0.000073000,103,61214,1
0.000179000,109,3005,1
0.000078000,109,3005,1
0.000151000,103,61214,1
0.000148000,103,61214,1
0.000146000,103,61214,1
0.000219000,109,3005,1
0.000144000,109,9502,1
0.000222000,109,3005,1
0.000146000,109,9502,1
0.000221000,109,51359,1
0.000146000,109,6100,1
0.000154000,109,6112,1
0.000146000,109,6100,1
0.000315000,103,61214,1
0.000219000,103,61214,1
0.000144000,103,61214,1
0.000154000,103,61214,1
0.000214000,103,61214,1
0.000215000,103,61214,1
0.000258000,103,61214,1
0.000154000,109,6112,1
0.000146000,109,5033,1
0.000146000,109,1052,1
0.000145000,109,12000,1
0.000143000,103,61214,1
0.000145000,103,61214,1
0.000146000,109,5033,1
0.000247000,109,1052,1
0.000219000,109,12000,1
0.000148000,103,61214,1
0.000147000,109,12000,1
0.000147000,103,61214,1
0.000221000,109,6001,1
0.000150000,103,61214,1
0.000328000,103,61214,1
0.000223000,103,61214,1
0.000153000,109,6001,1
0.000147000,103,61214,1
0.000150000,103,61214,1
0.000156000,103,61214,1
0.000225000,109,4445,1
0.000150000,109,7800,1
0.000265000,109,4445,1
0.000158000,103,61214,1
0.000234000,109,7800,1
0.000149000,109,5100,1
0.000148000,103,61214,1
0.000146000,109,7800,1
0.000149000,109,5100,1
0.000147000,103,61214,1
0.000221000,109,280,1
0.000270000,109,5003,1
0.000147000,109,280,1
0.000147000,109,5003,1
0.000221000,109,1192,1
0.000147000,103,61214,1
0.000233000,103,61214,1
0.000226000,103,61214,1
0.000229000,103,61214,1
0.000146000,109,1192,1
0.000146000,103,61214,1
0.000263000,103,61214,1
0.000145000,103,61214,1
0.000146000,103,61214,1
0.000232000,109,3351,1
0.000149000,109,3880,1
0.000147000,109,3351,1
0.000151000,109,3880,1
0.000229000,109,1064,1
0.000148000,109,1029,1
0.000146000,109,1064,1
0.000147000,109,1029,1
0.000366000,109,14442,1
0.000146000,109,9418,1
0.000144000,109,9207,1
0.000145000,109,6389,1
0.000146000,109,9418,1
0.000153000,109,9207,1
0.000230000,109,6389,1
0.000156000,103,61214,1
0.000233000,103,61214,1
0.000249000,103,61214,1
0.000237000,103,61214,1
0.000219000,103,61214,1
0.000218000,103,61214,1
0.000218000,103,61214,1
0.000232000,103,61214,1
0.000345000,109,513,1
0.000147000,103,61214,1
0.000149000,109,6389,1
0.000146000,109,513,1
0.000144000,103,61214,1
0.000146000,103,61214,1
0.000143000,103,61214,1
0.000150000,103,61214,1
0.000146000,103,61214,1
0.000145000,103,61214,1
0.000144000,103,61214,1
0.000223000,109,1183,1
0.000147000,109,301,1
0.000147000,103,61214,1
0.000219000,103,61214,1
0.000147000,103,61214,1
0.000145000,109,1183,1
0.000210000,109,301,1
0.000145000,103,61214,1
0.000370000,109,1117,1
0.000161000,109,1024,1
0.000166000,109,1117,1
0.000608000,109,1024,1
0.000489000,109,1024,1
0.000422000,109,1500,1
0.000162000,103,61214,1
0.000158000,109,1500,1
0.000152000,103,61214,1
0.000218000,103,61214,1
0.000218000,103,61214,1
0.000234000,103,61214,1
0.000151000,103,61214,1
0.000153000,109,1066,1
0.000150000,103,61214,1
0.000150000,103,61214,1
0.000077000,109,1007,1
0.000150000,103,61214,1
0.000073000,103,61214,1
0.000147000,103,61214,1
0.000073000,103,61214,1
0.000074000,109,1186,1
0.000145000,103,61214,1
0.000073000,103,61214,1
0.000145000,109,1066,1
0.000145000,103,61214,1
0.000142000,109,1007,1
0.000146000,109,1186,1
0.000218000,109,5214,1
0.000148000,109,14441,1
0.000388000,109,5214,1
0.000151000,109,14441,1
0.000227000,109,5850,1
0.000152000,103,61214,1
0.000226000,103,61214,1
0.000227000,103,61214,1
0.000153000,109,5850,1
0.000149000,103,61214,1
0.000148000,103,61214,1
0.000144000,103,61214,1
0.000228000,109,6789,1
0.000152000,109,8007,1
0.000148000,109,5101,1
0.000224000,103,61214,1
0.000076000,109,264,1
0.000154000,109,2042,1
0.000151000,109,5678,1
0.000152000,109,2875,1
0.000154000,103,61214,1
0.000151000,103,61214,1
0.000226000,103,61214,1
0.000144000,109,2041,1
0.000080000,109,2041,1
0.000146000,109,5432,1
0.000144000,109,8007,1
0.000144000,109,5101,1
0.000145000,109,5101,1
0.000145000,109,264,1
0.000146000,109,2042,1
0.000145000,109,5678,1
0.000144000,103,61214,1
0.000147000,109,2875,1
0.000145000,109,2041,1
0.000142000,103,61214,1
0.000391000,103,61214,1
0.000219000,109,5432,1
0.000145000,109,2005,1
0.000145000,109,1322,1
0.000145000,109,5432,1
0.000146000,109,2005,1
0.000074000,103,61214,1
0.000217000,103,61214,1
0.000244000,103,61214,1
0.000221000,103,61214,1
0.000218000,103,61214,1
0.000218000,103,61214,1
0.000219000,103,61214,1
0.000228000,103,61214,1
0.000157000,103,61214,1
0.000157000,103,61214,1
0.000155000,103,61214,1
0.000150000,103,61214,1
0.000154000,103,61214,1
0.000078000,103,61214,1
0.000149000,103,61214,1
0.000162000,103,61214,1
0.000162000,103,61214,1
0.000246000,109,19780,1
0.000164000,109,32776,1
0.000158000,109,9100,1
0.000231000,109,1100,1
0.000156000,109,1862,1
0.000149000,109,33,1
0.000149000,109,1057,1
0.000146000,103,61214,1
0.000146000,103,61214,1
0.000218000,103,61214,1
0.000146000,109,3690,1
0.000144000,109,19780,1
0.000149000,109,32776,1
0.000418000,103,61214,1
0.000144000,109,1100,1
0.000149000,109,1862,1
0.000144000,109,33,1
0.000145000,109,1057,1
0.000143000,109,3690,1
0.000149000,103,61214,1
0.000143000,103,61214,1
0.000216000,109,1097,1
0.000148000,109,2920,1
0.000144000,109,40911,1
0.000152000,109,1097,1
0.000202000,109,2920,1
0.000159000,109,40911,1
0.000306000,103,61214,1
0.000228000,103,61214,1
0.000219000,103,32532,1
0.000432000,103,61214,1
0.000146000,103,61214,1
0.000146000,103,61214,1
0.000295000,103,61214,1
0.000154000,103,61214,1
0.000150000,103,61214,1
0.000153000,103,61214,1
0.000153000,103,61214,1
0.000148000,103,61214,1
0.000148000,103,61214,1
0.000150000,103,61214,1
0.000226000,109,1169,1
0.000152000,109,65000,1
0.000152000,109,1169,1
0.000154000,109,65000,1
0.000228000,109,1434,1
0.000150000,109,543,1
0.000155000,109,1434,1
0.000149000,109,543,1
0.000232000,109,10215,1
0.000359000,103,61214,1
0.000077000,103,61214,1
0.000073000,109,10215,1
0.000222000,109,10215,1
0.000156000,109,1046,1
0.000150000,109,1154,1
0.000149000,109,1272,1
0.000145000,109,1046,1
0.000143000,109,1154,1
0.000146000,109,1272,1
0.000217000,109,6510,1
0.000145000,109,8290,1
0.000144000,109,1137,1
0.000073000,109,1137,1
0.000072000,109,1137,1
0.000073000,109,1137,1
0.000291000,109,1137,1
0.000144000,109,1234,1
0.000143000,109,981,1
0.000145000,109,1234,1
0.000216000,109,981,1
0.000143000,109,4002,1
0.000145000,109,981,1
0.000143000,109,4002,1
0.000228000,109,2608,1
0.000157000,109,49153,1
0.000148000,109,2608,1
0.000146000,109,49153,1
0.000218000,109,4125,1
0.000356000,109,35500,1
0.000144000,109,4125,1
0.000142000,109,35500,1
0.000216000,109,1082,1
0.000150000,109,8002,1
0.000159000,109,9090,1
0.000155000,109,1082,1
0.000153000,109,8002,1
0.000148000,109,9090,1
0.000225000,109,3017,1
0.000151000,109,1658,1
0.000153000,109,1805,1
0.000151000,109,3017,1
0.000153000,109,1658,1
0.000157000,109,1805,1
0.000232000,103,61214,1
0.000153000,103,61214,1
0.000230000,103,61214,1
0.000227000,103,61214,1
0.000216000,103,61214,1
0.000223000,103,61214,1
0.000218000,103,61214,1
0.000218000,103,61214,1
0.000223000,103,61214,1
0.000218000,103,61214,1
0.000217000,103,61214,1
0.000219000,103,61214,1
0.000218000,103,61214,1
0.000217000,103,61214,1
0.000217000,103,61214,1
0.000217000,103,61214,1
0.000217000,103,61214,1
0.000499000,103,61214,1
0.000234000,103,61214,1
0.000228000,103,61214,1
0.000231000,103,61214,1
0.000224000,103,61214,1
0.000224000,103,61214,1
0.000144000,109,6123,1
0.000144000,109,1067,1
0.000218000,103,61214,1
0.000154000,103,61214,1
0.000157000,103,61214,1
0.000156000,109,6123,1
0.000157000,103,61214,1
0.000154000,103,61214,1
0.000148000,103,61214,1
0.000148000,103,61214,1
0.000149000,103,61214,1
0.000151000,103,61214,1
0.000149000,103,61214,1
0.000167000,103,61214,1
0.000150000,103,61214,1
0.000151000,109,1067,1
0.000155000,103,61214,1
0.000152000,103,61214,1
0.000151000,103,61214,1
0.000151000,103,61214,1
0.000150000,103,61214,1
0.000151000,103,61214,1
0.000151000,109,5001,1
0.000149000,103,61214,1
0.000153000,103,61214,1
0.000153000,103,61214,1
0.000153000,103,61214,1
0.000153000,103,61214,1
0.000377000,109,30,1
0.000148000,109,2811,1
0.000150000,109,30,1
0.000227000,109,30,1
0.000144000,109,30000,1
0.000146000,109,1124,1
0.000147000,109,30000,1
0.000147000,109,1124,1
0.000219000,109,7100,1
0.000220000,103,61214,1
0.000220000,103,61214,1
0.000219000,103,61214,1
0.000550000,103,61214,1
0.000221000,103,61214,1
0.000146000,103,61214,1
0.000143000,103,61214,1
0.000146000,103,61214,1
0.000146000,103,61214,1
0.000145000,103,61214,1
0.000154000,103,61214,1
0.000218000,109,7100,1
0.000149000,109,625,1
0.000146000,109,7100,1
0.000146000,109,625,1
0.000217000,103,61214,1
0.000215000,103,61214,1
0.000143000,115,80,1
0.000225000,103,61214,1
0.000225000,103,61214,1
0.000154000,103,61214,1
0.000154000,103,61214,1
0.000152000,103,61214,1
0.000154000,103,61214,1
0.000219000,109,8093,1
0.000177000,109,32770,1
0.000202000,109,8093,1
0.000162000,109,32770,1
0.000240000,109,667,1
0.000159000,109,1935,1
0.000154000,109,5679,1
0.000151000,109,1935,1
0.000222000,109,5679,1
0.000145000,109,8899,1
0.000143000,109,5679,1
0.000144000,109,8899,1
0.000216000,109,3914,1
0.000073000,109,3914,1
0.000074000,103,61214,1
0.000218000,103,61214,1
0.000218000,103,61214,1
0.000225000,103,61214,1
0.000222000,103,61214,1
0.000218000,103,61214,1
0.000146000,103,61214,1
0.000073000,103,61214,1
0.000146000,103,61214,1
0.000073000,103,61214,1
0.000073000,103,61214,1
0.000073000,103,61214,1
0.000353000,103,61214,1
0.000087000,103,61214,1
0.000145000,103,61214,1
0.000149000,103,61214,1
0.000163000,103,61214,1
0.000153000,103,61214,1
0.000225000,109,3914,1
0.000154000,109,1072,1
0.000155000,109,1248,1
0.000152000,109,3914,1
0.000147000,109,1072,1
0.000146000,109,1248,1
0.000214000,109,43,1
0.000145000,109,27715,1
0.000147000,109,6669,1
0.000146000,109,43,1
0.000146000,109,27715,1
0.000146000,109,6669,1
0.000218000,109,20221,1
0.000148000,109,5405,1
0.000148000,109,1113,1
0.000151000,109,512,1
0.000073000,103,61214,1
0.000230000,103,61214,1
0.000228000,103,61214,1
0.000221000,103,61214,1
0.000226000,103,61214,1
0.000224000,103,61214,1
0.000151000,103,61214,1
0.000151000,109,20221,1
0.000153000,109,5405,1
0.000149000,109,1113,1
0.000151000,103,61214,1
0.000154000,103,61214,1
0.000151000,103,61214,1
0.000151000,103,61214,1
0.000154000,103,61214,1
0.000233000,109,512,1
0.000148000,109,25735,1
0.000154000,109,512,1
0.000151000,109,25735,1
0.000227000,103,61214,1
0.000219000,103,61214,1
0.000218000,103,61214,1
0.000145000,109,50800,1
0.000144000,103,61214,1
0.000144000,103,61214,1
0.000145000,103,61214,1
0.000473000,109,50800,1
0.000219000,103,61214,1
0.000217000,103,61214,1
0.000144000,103,61214,1
0.000145000,103,61214,1
0.000217000,109,2004,1
0.000144000,109,1121,1
0.000145000,103,61214,1
0.000143000,109,2004,1
0.000145000,109,1121,1
0.000150000,103,61214,1
0.000073000,103,61214,1
0.000073000,103,61214,1
0.000211000,109,2394,1
0.000140000,109,19315,1
0.000209000,103,61214,1
0.000210000,103,61214,1
0.000140000,103,61214,1
0.000211000,103,61214,1
0.000075000,103,61214,1
0.000148000,109,5087,1
0.000074000,103,61214,1
0.000077000,103,61214,1
0.000154000,109,5087,1
0.000224000,109,8200,1
0.000076000,109,49154,1
0.000157000,109,1056,1
0.000149000,109,8200,1
0.000154000,109,49154,1
0.000147000,109,1056,1
0.000151000,109,2967,1
0.000075000,103,61214,1
0.000230000,103,61214,1
0.000233000,103,61214,1
0.000232000,103,61214,1
0.000145000,103,61214,1
0.000142000,103,61214,1
0.000144000,103,61214,1
0.000218000,109,2967,1
0.000144000,109,406,1
0.000146000,109,2604,1
0.000144000,109,2967,1
0.000144000,109,406,1
0.000145000,109,2604,1
0.000442000,109,1022,1
0.000073000,109,1022,1
0.000077000,109,1022,1
0.000152000,109,4900,1
0.000146000,109,1022,1
0.000145000,109,4900,1
0.000217000,109,2910,1
0.000146000,109,417,1
0.000147000,109,2910,1
0.000148000,109,417,1
0.000577000,103,61214,1
0.000234000,103,61214,1
0.000230000,103,61214,1
0.000224000,103,61214,1
0.000213000,103,61214,1
0.000218000,103,61214,1
0.000149000,103,61214,1
0.000145000,103,61214,1
0.000150000,103,61214,1
0.000145000,103,61214,1
0.000149000,103,61214,1
0.000145000,103,61214,1
0.000149000,103,61214,1
0.000227000,109,2366,1
0.000150000,109,2161,1
0.000152000,109,20031,1
0.000153000,109,2366,1
0.000158000,109,2161,1
0.000154000,109,20031,1
0.000227000,109,60443,1
0.000151000,109,1088,1
0.000151000,109,10025,1
0.000150000,109,60443,1
0.000148000,109,1088,1
0.000076000,109,1088,1
0.000148000,109,10025,1
0.000075000,109,10025,1
0.000465000,109,2869,1
0.000151000,109,2869,1
0.000228000,103,61214,1
0.000153000,103,61214,1
0.000221000,103,61214,1
0.000230000,103,61214,1
0.000229000,103,61214,1
0.000218000,103,61214,1
0.000215000,103,61214,1
0.000144000,109,7435,1
0.000163000,103,61214,1
0.000153000,103,61214,1
0.000144000,103,61214,1
0.000143000,103,61214,1
0.000146000,103,61214,1
0.000146000,103,61214,1
0.000146000,103,61214,1
0.000144000,109,7435,1
0.000219000,109,106,1
0.000146000,109,1036,1
0.000146000,109,3814,1
0.000144000,109,1036,1
0.000367000,103,61214,1
0.000215000,109,3814,1
0.000143000,109,2038,1
0.000145000,109,15742,1
0.000145000,109,5922,1
0.000145000,109,2038,1
0.000146000,109,15742,1
0.000217000,109,5922,1
0.000145000,103,61214,1
0.000217000,103,61214,1
0.000146000,103,61214,1
0.000224000,103,61214,1
0.000468000,103,61214,1
0.000148000,109,5922,1
0.000154000,103,61214,1
0.000150000,103,61214,1
0.000148000,103,61214,1
0.000162000,103,61214,1
0.000165000,103,61214,1
0.000241000,109,5226,1
0.000165000,109,3986,1
0.000154000,103,61214,1
0.000151000,103,61214,1
0.000152000,109,5226,1
0.000148000,109,3986,1
0.000217000,109,5050,1
0.000144000,109,5959,1
0.000225000,109,5050,1
0.000146000,109,5959,1
0.000219000,109,873,1
0.000191000,103,61214,1
0.000226000,103,61214,1
0.000219000,103,61214,1
0.000217000,103,61214,1
0.000145000,109,873,1
0.000146000,103,61214,1
0.000144000,103,61214,1
0.000142000,103,61214,1
0.000146000,103,61214,1
0.000232000,109,306,1
0.000148000,109,1002,1
0.000150000,109,2196,1
0.000144000,109,306,1
0.000145000,109,1002,1
0.000145000,109,2196,1
0.000288000,109,1328,1
0.000145000,103,61214,1
0.000146000,109,8081,1
0.000145000,103,61214,1
0.000146000,103,61214,1
0.000145000,109,1328,1
0.000145000,109,8081,1
0.000423000,109,687,1
0.000145000,109,17,1
0.000145000,103,61214,1
0.000223000,103,61214,1
0.000217000,103,61214,1
0.000217000,103,61214,1
0.000144000,109,687,1
0.000143000,109,17,1
0.000150000,103,61214,1
0.000146000,103,61214,1
0.000145000,103,61214,1
0.000149000,103,61214,1
0.000220000,109,1145,1
0.000144000,103,61214,1
0.000217000,103,61214,1
0.000144000,109,1145,1
0.000143000,103,61214,1
0.000148000,103,61214,1
0.000216000,109,1076,1
0.000143000,109,5987,1
0.000219000,103,61214,1
0.000145000,109,8194,1
0.000146000,109,5190,1
0.000143000,109,32,1
0.000146000,109,1076,1
0.000145000,103,61214,1
0.000146000,109,5987,1
0.000145000,109,8194,1
0.000146000,109,5190,1
0.000146000,109,32,1
0.000217000,109,2103,1
0.000143000,109,5009,1
0.000146000,103,61214,1
0.000072000,109,2103,1
0.000144000,109,5009,1
0.000218000,109,1035,1
0.000073000,109,1035,1
0.000145000,109,89,1
0.000145000,109,5666,1
0.000073000,109,1035,1
0.000146000,109,89,1
0.000218000,109,5666,1
0.000379000,109,5822,1
0.000071000,109,5822,1
0.000146000,109,5666,1
0.000145000,109,5822,1
0.000288000,103,61214,1
0.000147000,103,61214,1
0.000217000,103,61214,1
0.000218000,103,61214,1
0.000219000,103,61214,1
0.000219000,103,61214,1
0.000219000,103,61214,1
0.000218000,103,61214,1
0.000219000,103,61214,1
0.000217000,103,61214,1
0.000217000,103,61214,1
0.000145000,103,61214,1
0.000146000,103,61214,1
0.000144000,103,61214,1
0.000143000,103,61214,1
0.000145000,103,61214,1
0.000151000,103,61214,1
0.000145000,103,61214,1
0.000146000,103,61214,1
0.000143000,103,61214,1
0.000146000,103,61214,1
0.000145000,103,61214,1
0.000218000,109,464,1
0.000144000,109,4242,1
0.000072000,109,4242,1
0.000143000,109,464,1
0.000145000,109,4242,1
0.000218000,109,1141,1
0.000145000,109,79,1
0.000144000,109,2301,1
0.000072000,109,1141,1
0.000144000,109,79,1
0.000217000,109,2301,1
0.000073000,109,2301,1
0.000259000,109,2301,1
0.000146000,109,1287,1
0.000146000,103,61214,1
0.000217000,103,61214,1
0.000217000,103,61214,1
0.000220000,103,61214,1
0.000145000,109,2301,1
0.000144000,109,1287,1
0.000146000,103,61214,1
0.000146000,103,61214,1
0.000145000,103,61214,1
0.000146000,103,61214,1
0.000220000,109,16001,1
0.000146000,109,1042,1
0.000073000,109,1042,1
0.000146000,109,16001,1
0.000074000,109,1040,1
0.000146000,109,1111,1
0.000146000,103,61214,1
0.000219000,103,61214,1
0.000146000,109,16001,1
0.000147000,109,1042,1
0.000146000,109,1040,1
0.000146000,109,1111,1
0.000144000,103,61214,1
0.000146000,103,61214,1
0.000219000,109,1080,1
0.000144000,109,9944,1
0.000072000,109,9944,1
0.000072000,103,61214,1
0.000072000,103,61214,1
0.000150000,103,61214,1
0.000222000,103,61214,1
0.000228000,103,61214,1
0.000161000,109,1080,1
0.000153000,103,61214,1
0.000146000,103,61214,1
0.000146000,103,61214,1
0.000145000,103,61214,1
0.000072000,103,61214,1
0.000221000,103,61214,1
0.000330000,109,9944,1
0.000145000,103,61214,1
0.000142000,109,9944,1
0.000216000,109,9944,1
0.000145000,103,61214,1
0.000194000,103,61214,1
0.000218000,109,9944,1
0.000145000,109,9944,1
0.000145000,109,34572,1
0.000145000,109,1054,1
0.000146000,109,8254,1
0.000145000,109,34572,1
0.000145000,109,1054,1
0.000145000,109,8254,1
0.000217000,109,1864,1
0.000145000,109,32780,1
0.000143000,109,1864,1
0.000146000,109,32780,1
0.000215000,109,903,1
0.000144000,109,1301,1
0.000145000,109,903,1
0.000143000,109,1301,1
0.000381000,109,9290,1
0.000145000,109,2009,1
0.000143000,109,9290,1
0.000143000,109,2009,1
0.000216000,109,15004,1
0.000144000,109,19801,1
0.000143000,109,1050,1
0.000145000,109,17877,1
0.000144000,109,15004,1
0.000143000,109,19801,1
0.000144000,109,1050,1
0.000145000,109,17877,1
0.000216000,109,1201,1
0.000144000,109,42,1
0.000145000,103,61214,1
0.000217000,103,61214,1
0.000217000,103,61214,1
0.000215000,103,61214,1
0.000218000,103,61214,1
0.000217000,103,61214,1
0.000214000,103,61214,1
0.000225000,103,61214,1
0.000235000,103,61214,1
0.000234000,103,61214,1
0.000234000,103,61214,1
0.000404000,103,61214,1
0.000216000,103,61214,1
0.000144000,109,1201,1
0.000145000,109,42,1
0.000145000,103,61214,1
0.000145000,103,61214,1
