TimeDelta,Length,Port,Attack
0.000127000,115,443,0
0.052454000,115,48075,0
0.156108000,1483,443,0
0.000628000,1483,443,0
0.001913000,1483,443,0
0.000935000,1483,443,0
0.063549000,115,51347,0
0.001108000,1483,443,0
0.000385000,1483,443,0
0.087167000,170,51347,0
0.000127000,170,51347,0
0.000816000,170,51347,0
0.000494000,115,443,0
0.213100000,1483,443,0
0.064503000,115,51347,0
0.001135000,1483,443,0
0.000382000,1483,443,0
0.283347000,1483,443,0
0.000745000,115,51347,0
0.000567000,115,51347,0
0.003986000,1483,443,0
0.000381000,1483,443,0
0.355258000,115,51347,0
0.001455000,1483,443,0
0.000382000,1483,443,0
0.003194000,170,51347,0
0.000182000,170,51347,0
0.001003000,115,443,0
0.284991000,1483,443,0
0.069018000,115,51347,0
0.001060000,1483,443,0
0.000340000,1483,443,0
0.000076000,1483,443,0
0.063803000,127,51347,0
0.000196000,127,51347,0
0.001237000,1483,443,0
0.000346000,1483,443,0
0.000273000,1483,443,0
0.063541000,135,51347,0
0.001193000,1483,443,0
0.063156000,135,51347,0
0.001062000,1483,443,0
0.064036000,135,51347,0
0.001056000,1483,443,0
0.063154000,135,51347,0
0.001643000,1483,443,0
0.000414000,1483,443,0
0.033952000,1483,443,0
0.030082000,135,51347,0
0.034122000,135,51347,0
0.000125000,135,51347,0
0.003007000,1483,443,0
0.000391000,1483,443,0
0.063252000,135,51347,0
0.000196000,135,51347,0
0.000998000,1483,443,0
0.000394000,1483,443,0
0.000240000,1483,443,0
0.062482000,127,51347,0
0.000212000,127,51347,0
0.000152000,127,51347,0
0.000585000,1483,443,0
0.000302000,1483,443,0
0.000429000,1483,443,0
0.053733000,206,51347,0
0.000161000,169,51347,0
0.000280000,115,443,0
0.000316000,115,443,0
0.000434000,203,51347,0
0.000160000,169,51347,0
0.000611000,115,443,0
0.000314000,115,443,0
0.002361000,208,51347,0
0.000181000,208,51347,0
0.000965000,208,51347,0
0.000722000,169,51347,0
0.000255000,169,51347,0
0.000114000,169,51347,0
0.000183000,169,51347,0
0.000117000,169,51347,0
0.000872000,115,443,0
0.000205000,115,443,0
0.000211000,135,51347,0
0.000709000,135,51347,0
0.000116000,135,51347,0
0.000569000,135,51347,0
0.000117000,135,51347,0
0.000125000,135,51347,0
0.000147000,212,51347,0
0.000145000,212,51347,0
0.000147000,177,51347,0
0.001158000,1483,443,0
0.000891000,210,51347,0
0.000200000,177,51347,0
0.001196000,115,443,0
0.000119000,115,443,0
0.000074000,115,443,0
0.000137000,115,443,0
0.000908000,115,443,0
0.000116000,115,443,0
0.001180000,216,51347,0
0.000201000,177,51347,0
0.005096000,211,51347,0
0.000202000,177,51347,0
0.000074000,177,51347,0
0.001092000,115,443,0
0.000247000,115,443,0
0.000273000,115,443,0
0.000285000,115,443,0
0.000881000,211,51347,0
0.000201000,177,51347,0
0.004280000,115,443,0
0.004480000,190,51347,0
0.032272000,115,443,0
0.000129000,115,443,0
0.000978000,115,443,0
0.000116000,115,443,0
0.000123000,115,443,0
0.006113000,135,51347,0
0.001655000,1483,443,0
0.063336000,135,51347,0
0.000979000,1483,443,0
0.066798000,135,51347,0
0.002265000,1483,443,0
0.017841000,1483,443,0
0.000128000,1483,443,0
0.048066000,135,51347,0
0.014498000,135,51347,0
0.001143000,1483,443,0
0.000381000,1483,443,0
0.285785000,1483,443,0
0.062542000,127,51347,0
0.001146000,1483,443,0
0.000374000,1483,443,0
0.109458000,211,51347,0
0.000208000,169,51347,0
0.001575000,115,443,0
0.000118000,115,443,0
0.000132000,115,443,0
0.000672000,115,443,0
0.000755000,115,443,0
0.000216000,207,51347,0
0.000513000,207,51347,0
0.000079000,207,51347,0
0.000196000,169,51347,0
0.001385000,203,51347,0
0.000175000,169,51347,0
0.000279000,115,443,0
0.000147000,115,443,0
0.000300000,115,443,0
0.000225000,115,443,0
0.000272000,115,443,0
0.000224000,115,443,0
0.000523000,207,51347,0
0.000160000,169,51347,0
0.000703000,115,443,0
0.000287000,115,443,0
0.000831000,202,51347,0
0.000166000,169,51347,0
0.000653000,115,443,0
0.000248000,115,443,0
0.165408000,1483,443,0
0.063063000,127,51347,0
0.001158000,1483,443,0
0.000374000,1483,443,0
0.043013000,182,51347,0
0.000769000,115,443,0
0.241614000,1483,443,0
0.000130000,1483,443,0
0.062287000,127,51347,0
0.001164000,1483,443,0
0.000126000,1483,443,0
0.000211000,1483,443,0
0.286429000,1483,443,0
0.061692000,127,51347,0
0.000118000,127,51347,0
0.000647000,127,51347,0
0.001200000,1483,443,0
0.000320000,1483,443,0
0.287098000,1483,443,0
0.056285000,182,51347,0
0.000509000,115,443,0
0.012157000,127,51347,0
0.003163000,127,51347,0
0.001031000,1483,443,0
0.000321000,1483,443,0
0.297762000,1483,443,0
0.065539000,127,51347,0
0.008793000,1483,443,0
0.013395000,1483,443,0
0.000192000,1483,443,0
0.259393000,1483,443,0
0.062431000,127,51347,0
0.001062000,1483,443,0
0.064601000,135,51347,0
0.000130000,135,51347,0
0.000149000,135,51347,0
0.000190000,135,51347,0
0.001497000,1483,443,0
0.000327000,1483,443,0
0.000298000,1483,443,0
0.000482000,1483,443,0
0.065897000,143,51347,0
0.001008000,1483,443,0
0.000264000,143,51347,0
0.064177000,143,51347,0
0.001222000,1483,443,0
0.063581000,143,51347,0
0.001322000,1483,443,0
0.000129000,1483,443,0
0.010847000,198,51347,0
0.040086000,115,443,0
0.000260000,115,443,0
0.000527000,115,443,0
0.012064000,135,51347,0
0.001069000,1483,443,0
0.018271000,1483,443,0
0.003954000,1483,443,0
0.000130000,1483,443,0
0.041243000,135,51347,0
0.026685000,135,51347,0
0.001293000,1483,443,0
0.000382000,1483,443,0
0.052036000,216,51347,0
0.000200000,177,51347,0
0.000147000,218,51347,0
0.000147000,177,51347,0
0.003110000,177,51347,0
0.000513000,177,51347,0
0.000189000,212,51347,0
0.000154000,177,51347,0
0.000220000,213,51347,0
0.000147000,177,51347,0
0.000217000,115,443,0
0.000293000,115,443,0
0.000147000,115,443,0
0.000224000,115,443,0
0.000224000,115,443,0
0.000276000,115,443,0
0.000224000,115,443,0
0.003266000,127,51347,0
0.000194000,127,51347,0
0.001129000,1483,443,0
0.000344000,1483,443,0
0.000227000,1483,443,0
0.051376000,208,51307,0
0.001012000,208,51347,0
0.000201000,169,51347,0
0.001260000,203,51347,0
0.000324000,115,443,0
0.000117000,115,443,0
0.000209000,203,51347,0
0.000150000,169,51347,0
0.000948000,205,51347,0
0.000203000,169,51347,0
0.000218000,115,443,0
0.000215000,115,443,0
0.001497000,211,51347,0
0.000209000,169,51347,0
0.000294000,115,443,0
0.005037000,135,51347,0
0.001604000,1483,443,0
0.063647000,135,51347,0
0.000669000,135,51347,0
0.000935000,135,51347,0
0.000164000,135,51347,0
0.000793000,135,51347,0
0.000168000,135,51347,0
0.002644000,1483,443,0
0.000125000,1483,443,0
0.000134000,1483,443,0
0.001196000,1483,443,0
0.128808000,135,51347,0
0.000976000,1483,443,0
0.015628000,1483,443,0
0.048193000,135,51347,0
0.000119000,135,51347,0
0.001470000,135,51347,0
0.012784000,135,51347,0
0.001140000,1483,443,0
0.000380000,1483,443,0
0.285950000,1483,443,0
0.062545000,127,51347,0
0.000980000,1483,443,0
0.000381000,1483,443,0
0.047102000,203,51347,0
0.000193000,169,51347,0
0.000716000,115,443,0
0.002190000,203,51347,0
0.000193000,169,51347,0
0.000074000,169,51347,0
0.000144000,169,51347,0
0.000072000,169,51347,0
0.000073000,169,51347,0
0.000147000,169,51347,0
0.000191000,169,51347,0
0.002228000,115,443,0
0.000127000,115,443,0
0.000075000,115,443,0
0.000684000,208,51347,0
0.000681000,208,51347,0
0.000747000,208,51347,0
0.000190000,169,51347,0
0.000893000,115,443,0
0.000816000,208,51347,0
0.000204000,169,51347,0
0.000281000,115,443,0
0.036916000,183,51347,0
0.191139000,1483,443,0
0.062854000,127,51347,0
0.002160000,1483,443,0
0.000318000,1483,443,0
0.288702000,1483,443,0
0.063776000,127,51347,0
0.003066000,1483,443,0
0.000380000,1483,443,0
0.278659000,1483,443,0
0.000181000,1483,443,0
0.063312000,127,51347,0
0.001227000,1483,443,0
0.002137000,1483,443,0
0.000212000,1483,443,0
0.040924000,209,51347,0
0.000201000,169,51347,0
0.000283000,182,51347,0
0.000269000,115,443,0
0.000268000,115,443,0
0.001609000,115,443,0
0.000203000,208,51347,0
0.000213000,169,51347,0
0.000263000,115,443,0
0.001002000,115,443,0
0.001894000,204,51347,0
0.000195000,169,51347,0
0.000284000,115,443,0
0.000214000,115,443,0
0.004106000,202,51347,0
0.000201000,169,51347,0
0.000281000,115,443,0
0.000354000,115,443,0
0.003241000,209,51347,0
0.000194000,169,51347,0
0.000878000,115,443,0
0.000323000,115,443,0
0.003022000,135,51347,0
0.001154000,1483,443,0
0.000346000,1483,443,0
0.000227000,1483,443,0
0.003173000,135,51347,0
0.061398000,135,51347,0
0.000991000,1483,443,0
0.063165000,135,51347,0
0.001107000,1483,443,0
0.064987000,135,51347,0
0.001134000,1483,443,0
0.063892000,135,51347,0
0.000180000,135,51347,0
0.001629000,1483,443,0
0.019193000,1483,443,0
0.041980000,135,51347,0
0.020769000,135,51347,0
0.001361000,1483,443,0
0.002065000,1483,443,0
0.001353000,1483,443,0
0.000191000,1483,443,0
0.066231000,135,51347,0
0.000159000,135,51347,0
0.001262000,1483,443,0
0.000340000,1483,443,0
0.000228000,1483,443,0
0.061487000,127,51347,0
0.000202000,127,51347,0
0.000147000,127,51347,0
0.000732000,1483,443,0
0.000350000,1483,443,0
0.000227000,1483,443,0
0.054210000,204,51347,0
0.000202000,169,51347,0
0.001459000,115,443,0
0.000124000,115,443,0
0.000138000,115,443,0
0.000822000,115,443,0
0.000638000,115,443,0
0.000172000,203,51347,0
0.000154000,169,51347,0
0.001537000,211,51347,0
0.000194000,169,51347,0
0.001229000,115,443,0
0.000190000,115,443,0
0.000239000,115,443,0
0.002632000,115,51347,0
0.000201000,115,51347,0
0.000147000,115,51347,0
0.001271000,193,51347,0
0.000195000,157,51347,0
0.000276000,1483,443,0
0.000279000,1483,443,0
0.000425000,1483,443,0
0.001264000,115,443,0
0.044446000,190,51347,0
0.000191000,157,51347,0
0.000724000,115,443,0
0.000268000,197,51347,0
0.000149000,157,51347,0
0.000831000,115,443,0
0.014803000,127,51347,0
0.001272000,1483,443,0
0.013693000,203,51347,0
0.000119000,203,51347,0
0.000760000,203,51347,0
0.000186000,223,51347,0
0.000633000,115,443,0
0.048282000,127,51347,0
0.007540000,1483,443,0
0.066571000,127,51347,0
0.001029000,1483,443,0
0.067216000,127,51347,0
0.005344000,1483,443,0
0.000386000,1483,443,0
0.004606000,1483,443,0
0.000187000,1483,443,0
0.061263000,115,51347,0
0.000171000,115,51347,0
0.001287000,1483,443,0
0.009610000,115,51347,0
0.000991000,1483,443,0
0.000379000,1483,443,0
0.037166000,195,51347,0
0.000126000,195,51347,0
0.000668000,195,51347,0
0.000116000,195,51347,0
0.042832000,170,51347,0
0.038717000,115,443,0
0.002459000,127,51347,0
0.001252000,1483,443,0
0.064394000,127,51347,0
0.001280000,1483,443,0
0.063336000,127,51347,0
0.005846000,1483,443,0
0.000654000,1483,443,0
0.000338000,1483,443,0
0.063192000,127,51347,0
0.001045000,1483,443,0
0.000333000,1483,443,0
0.064360000,115,51347,0
0.001052000,1483,443,0
0.005981000,115,51347,0
0.001408000,1483,443,0
0.000124000,1483,443,0
0.000627000,1483,443,0
0.000580000,1483,443,0
0.001013000,1483,443,0
0.002497000,1483,443,0
0.000189000,1483,443,0
0.035829000,193,51347,0
0.000405000,193,51347,0
0.000878000,193,51347,0
0.000738000,193,51347,0
0.000189000,157,51347,0
0.000288000,115,443,0
0.000283000,115,443,0
0.000695000,199,51347,0
0.000204000,157,51347,0
0.000280000,115,443,0
0.000383000,115,443,0
0.002722000,195,51347,0
0.000193000,157,51347,0
0.000601000,115,443,0
0.000155000,115,443,0
0.002641000,193,51347,0
0.000202000,157,51347,0
0.000867000,115,443,0
0.000201000,115,443,0
0.000951000,197,51347,0
0.000203000,157,51347,0
0.000302000,115,443,0
0.000372000,115,443,0
0.006173000,115,51347,0
0.001165000,1483,443,0
0.064367000,127,51347,0
0.000967000,1483,443,0
0.064915000,127,51347,0
0.001043000,1483,443,0
0.000121000,1483,443,0
0.000134000,1483,443,0
0.001232000,1483,443,0
0.066943000,1483,443,0
0.064363000,127,51347,0
0.001933000,1483,443,0
0.000382000,1483,443,0
0.063098000,115,51347,0
0.000961000,1483,443,0
0.006472000,115,51347,0
0.001400000,1483,443,0
0.000403000,1483,443,0
0.041196000,191,51347,0
0.002622000,157,51347,0
0.000205000,188,51347,0
0.000150000,159,51347,0
0.000287000,115,443,0
0.004615000,195,51347,0
0.000386000,195,51347,0
0.000190000,157,51347,0
0.000815000,115,443,0
0.001258000,190,51347,0
0.000209000,157,51347,0
0.000507000,115,443,0
0.007407000,115,51347,0
0.001268000,1483,443,0
0.064462000,127,51347,0
0.001464000,1483,443,0
0.063339000,127,51347,0
0.001050000,1483,443,0
0.063788000,127,51347,0
0.001089000,1483,443,0
0.026086000,182,51347,0
0.037947000,127,51347,0
0.001222000,1483,443,0
0.000321000,1483,443,0
0.063382000,115,51347,0
0.001812000,1483,443,0
0.002727000,115,51347,0
0.001912000,1483,443,0
0.000385000,1483,443,0
0.043132000,194,51347,0
0.000201000,157,51347,0
0.000999000,115,443,0
0.000417000,196,51347,0
0.000772000,196,51347,0
0.000154000,157,51347,0
0.000587000,115,443,0
0.003473000,190,51347,0
0.000201000,157,51347,0
0.000638000,115,443,0
0.003367000,196,51347,0
0.000260000,157,51347,0
0.001291000,115,443,0
0.008476000,115,51347,0
0.001026000,1483,443,0
0.062872000,127,51347,0
0.001086000,1483,443,0
0.064131000,127,51347,0
0.001033000,1483,443,0
0.064687000,127,51347,0
0.001029000,1483,443,0
0.063338000,127,51347,0
0.001080000,1483,443,0
0.000381000,1483,443,0
0.065248000,115,51347,0
0.000993000,1483,443,0
0.003932000,115,51347,0
0.001308000,1483,443,0
0.000379000,1483,443,0
0.062095000,115,51347,0
0.001449000,1483,443,0
0.041836000,192,51347,0
0.000196000,157,51347,0
0.000632000,115,443,0
0.023016000,127,51347,0
0.001039000,1483,443,0
0.000182000,1483,443,0
0.000743000,1483,443,0
0.065649000,127,51347,0
0.001080000,1483,443,0
0.063758000,127,51347,0
0.001038000,1483,443,0
0.066366000,127,51347,0
0.002196000,1483,443,0
0.000376000,1483,443,0
0.002642000,1483,443,0
0.063843000,1483,443,0
0.000181000,1483,443,0
0.005046000,115,51347,0
0.001198000,1483,443,0
0.001011000,1483,443,0
0.000122000,1483,443,0
0.000196000,1483,443,0
0.044528000,225,51347,0
0.000201000,169,51347,0
0.000633000,115,443,0
0.004250000,202,51347,0
0.000120000,202,51347,0
0.000148000,168,51347,0
0.000796000,115,443,0
0.010884000,115,51347,0
0.001020000,1483,443,0
0.025028000,170,51347,0
0.038558000,127,51347,0
0.001036000,1483,443,0
0.000323000,127,51347,0
0.000336000,127,51347,0
0.000751000,127,51347,0
0.001197000,1483,443,0
0.065848000,127,51347,0
0.000993000,1483,443,0
0.063856000,127,51347,0
0.001166000,1483,443,0
0.000389000,1483,443,0
0.062964000,115,51347,0
0.001049000,1483,443,0
0.003798000,115,51347,0
0.001846000,1483,443,0
0.000336000,1483,443,0
0.063982000,115,51347,0
0.000985000,1483,443,0
0.000125000,1483,52666,0
0.000600000,1483,443,0
0.000113000,1483,443,0
0.001374000,1483,443,0
0.065905000,127,51347,0
0.001625000,1483,443,0
0.074488000,127,51347,0
0.064700000,127,51347,0
0.000681000,127,51347,0
0.000987000,1483,443,0
0.000389000,1483,443,0
0.000705000,1483,443,0
0.061489000,127,51347,0
0.001215000,1483,443,0
0.000315000,1483,443,0
0.065846000,115,51347,0
0.001041000,1483,443,0
0.001891000,115,51347,0
0.001130000,1483,443,0
0.000325000,1483,443,0
0.064195000,115,51347,0
0.001960000,1483,443,0
0.000076000,1483,443,0
0.000679000,1483,443,0
0.061475000,127,51347,0
0.005897000,1483,443,0
0.002449000,1483,443,0
0.061605000,127,51347,0
0.001034000,1483,443,0
0.064629000,127,51347,0
0.001112000,1483,443,0
0.015298000,184,51347,0
0.039878000,115,443,0
0.008050000,127,51347,0
0.001143000,1483,443,0
0.000314000,1483,443,0
0.016866000,216,51347,0
0.000464000,216,51347,0
0.000192000,180,51347,0
0.000074000,180,51347,0
0.002160000,115,443,0
0.000120000,115,443,0
0.000916000,115,443,0
0.000582000,115,443,0
0.045903000,115,51347,0
0.000127000,115,51347,0
0.004076000,115,51347,0
0.000785000,115,51347,0
0.000259000,1483,443,0
0.000875000,1483,443,0
0.000373000,1483,443,0
0.069004000,115,51347,0
0.001691000,1483,443,0
0.000330000,1483,443,0
0.000801000,1483,443,0
0.001431000,1483,443,0
0.065527000,127,51347,0
0.001263000,1483,443,0
0.000352000,1483,443,0
0.068325000,127,51347,0
0.001155000,1483,443,0
0.064233000,127,51347,0
0.001173000,1483,443,0
0.000126000,1483,443,0
0.000837000,1483,443,0
0.001846000,1483,443,0
0.065791000,127,51347,0
0.001355000,1483,443,0
0.000379000,1483,443,0
0.063754000,115,51347,0
0.001093000,1483,443,0
0.004349000,115,51347,0
0.002384000,1483,443,0
0.000323000,1483,443,0
0.061436000,115,51347,0
0.001217000,1483,443,0
0.000987000,1483,443,0
0.000650000,1483,443,0
0.001301000,1483,443,0
0.067646000,127,51347,0
0.063797000,127,51347,0
0.001066000,1483,443,0
0.128986000,127,51347,0
0.000943000,1483,443,0
0.000382000,1483,443,0
0.063248000,115,51347,0
0.004654000,115,51347,0
0.000303000,1483,443,0
0.001066000,1483,443,0
0.000128000,1483,443,0
0.000225000,1483,443,0
0.061381000,170,51347,0
0.000520000,115,443,0
0.007405000,115,51347,0
0.000952000,1483,443,0
0.063111000,127,51347,0
0.001005000,1483,443,0
0.066956000,127,51347,0
0.001874000,1483,443,0
0.000126000,1483,443,0
0.065539000,127,51347,0
0.001056000,1483,443,0
0.063920000,127,51347,0
0.001096000,1483,443,0
0.000386000,1483,443,0
0.063420000,115,51347,0
0.001123000,1483,443,0
0.004402000,115,51347,0
0.001102000,1483,443,0
0.000389000,1483,443,0
0.042641000,187,51347,0
0.000201000,158,51347,0
0.000277000,115,443,0
0.000206000,115,443,0
0.000882000,212,51347,0
0.000202000,168,51347,0
0.000280000,115,443,0
0.018940000,115,51347,0
0.000187000,115,51347,0
0.000148000,115,51347,0
0.001191000,1483,443,0
0.000260000,1483,443,0
0.000278000,1483,443,0
0.049670000,167,51347,0
0.000325000,115,443,0
0.012304000,115,51347,0
0.001404000,1483,443,0
0.000281000,1483,443,0
0.000128000,1483,443,0
0.000391000,1483,443,0
0.068497000,115,51347,0
0.002409000,1483,443,0
0.061931000,127,51347,0
0.001785000,1483,443,0
0.063106000,127,51347,0
0.002006000,1483,443,0
0.000084000,1483,443,0
0.063224000,127,51347,0
0.001056000,1483,443,0
0.000175000,1483,443,0
0.000559000,1483,443,0
0.063058000,127,51347,0
0.000931000,1483,443,0
0.000388000,1483,443,0
0.067975000,115,51347,0
0.000951000,1483,443,0
0.000172000,1483,443,0
0.001200000,1483,443,0
0.001031000,1483,443,0
0.001552000,1483,443,0
0.001340000,115,51347,0
0.015577000,1483,443,0
0.007478000,1483,443,0
0.000334000,1483,443,0
0.000419000,1483,443,0
0.000862000,1483,443,0
0.000774000,1483,443,0
0.002376000,1483,443,0
0.012590000,1483,443,0
0.017179000,1483,443,0
0.000247000,206,51347,0
0.000154000,168,51347,0
0.008546000,1483,443,0
0.000318000,115,443,0
0.017860000,115,51347,0
0.000966000,1483,443,0
0.036493000,170,51347,0
0.006096000,115,51347,0
0.001090000,1483,443,0
0.004930000,115,51347,0
0.001239000,1483,443,0
0.097864000,115,51347,0
0.001027000,1483,443,0
0.034295000,115,51347,0
0.002653000,1483,443,0
0.000346000,1483,443,0
0.000428000,1483,443,0
0.000764000,261,51347,0
0.000200000,159,51347,0
0.001001000,115,443,0
0.030313000,115,51347,0
0.000999000,1483,443,0
0.028329000,127,51347,0
0.012771000,1483,443,0
0.006392000,1483,443,0
0.018767000,127,51347,0
0.001825000,1483,443,0
0.044888000,127,51347,0
0.001053000,1483,443,0
0.019485000,127,51347,0
0.002448000,1483,443,0
0.001435000,1483,443,0
0.040599000,219,51347,0
0.000203000,183,51347,0
0.000784000,115,51347,0
0.000272000,115,443,0
0.000676000,1483,443,0
0.022858000,115,51347,0
0.001493000,1483,443,0
0.000335000,1483,443,0
0.044412000,115,51347,0
0.001308000,1483,443,0
0.062944000,127,51347,0
0.001013000,1483,443,0
0.064299000,127,51347,0
0.000977000,1483,443,0
0.063725000,127,51347,0
0.001381000,1483,443,0
0.042762000,207,51347,0
0.000209000,173,51347,0
0.000147000,186,51347,0
0.000283000,115,443,0
0.004148000,202,51347,0
0.000193000,172,51347,0
0.000470000,115,443,0
0.002874000,251,51347,0
0.000303000,182,51347,0
0.000988000,115,443,0
0.011148000,127,51347,0
0.001021000,1483,443,0
0.000385000,1483,443,0
0.064005000,115,51347,0
0.002024000,1483,443,0
0.002913000,115,51347,0
0.000079000,115,51347,0
0.001436000,1483,443,0
0.000336000,1483,443,0
0.062745000,115,51347,0
0.017274000,1483,443,0
0.063107000,127,51347,0
0.001183000,1483,443,0
0.063979000,127,51347,0
0.002755000,1483,443,0
0.000287000,1483,443,0
0.000757000,1483,443,0
0.023188000,182,51347,0
0.039658000,115,443,0
0.003332000,127,51347,0
0.001136000,1483,443,0
0.000110000,1483,443,0
0.000645000,1483,443,0
0.055267000,176,51347,0
0.000125000,176,51347,0
0.000387000,176,51347,0
0.000717000,176,51347,0
0.001466000,1483,443,0
0.000320000,115,443,0
0.006649000,127,51347,0
0.000907000,127,51347,0
0.001026000,1483,443,0
0.000113000,1483,443,0
0.027568000,1505,51347,0
0.028791000,230,51347,0
0.000115000,230,51347,0
0.000218000,236,51347,0
0.000148000,115,51347,0
0.000194000,209,51347,0
0.000280000,115,443,0
0.001039000,1483,443,0
0.000372000,1533,51347,0
0.000382000,1533,51347,0
0.000210000,1533,51347,0
0.000148000,218,51347,0
0.000610000,115,443,0
0.000745000,115,443,0
0.008337000,198,51347,0
0.001237000,1483,443,0
0.000318000,1483,443,0
0.000660000,1533,51347,0
0.000196000,1533,51347,0
0.000215000,1533,51347,0
0.000196000,213,51347,0
0.000147000,159,51347,0
0.000467000,115,443,0
0.000364000,115,443,0
0.000974000,1533,51347,0
0.000537000,1533,51347,0
0.000268000,1533,51347,0
0.000147000,217,51347,0
0.000268000,115,443,0
0.000954000,1533,51347,0
0.000202000,1442,51347,0
0.000749000,115,443,0
0.030622000,115,443,0
0.017755000,115,51347,0
0.001075000,1483,443,0
0.009255000,115,51347,0
0.001283000,1483,443,0
0.000375000,1483,443,0
0.058203000,115,51347,0
0.001421000,1483,443,0
0.131489000,127,51347,0
0.019232000,1483,443,0
0.004544000,1483,443,0
0.063452000,127,51347,0
0.004136000,1483,443,0
0.066227000,127,51347,0
0.001267000,1483,443,0
0.000321000,1483,443,0
0.063884000,115,51347,0
0.001107000,1483,443,0
0.005759000,115,51347,0
0.001161000,1483,443,0
0.000391000,1483,443,0
0.060733000,115,51347,0
0.001255000,1483,443,0
0.000378000,1483,443,0
0.004578000,115,51347,0
0.001000000,1483,443,0
0.062761000,127,51347,0
0.001124000,1483,443,0
0.064487000,127,51347,0
0.001096000,1483,443,0
0.063860000,127,51347,0
0.001883000,1483,443,0
0.062563000,127,51347,0
0.002609000,182,51347,0
0.000872000,1483,443,0
0.000194000,1483,443,0
0.000337000,115,443,0
0.063042000,115,51347,0
0.001305000,1483,443,0
0.005365000,1483,443,0
0.000174000,1483,443,0
0.000395000,1483,443,0
0.000728000,1483,443,0
0.060671000,115,51347,0
0.001207000,1483,443,0
0.003766000,115,51347,0
0.001214000,1483,443,0
0.000383000,1483,443,0
0.062516000,115,51347,0
0.000962000,1483,443,0
0.000317000,1483,443,0
0.001296000,1483,443,0
0.001057000,1483,443,0
0.061608000,127,51347,0
0.001028000,1483,443,0
0.000682000,1483,443,0
0.063796000,127,51347,0
0.001664000,1483,443,0
0.063697000,127,51347,0
0.001023000,1483,443,0
0.063747000,127,51347,0
0.001166000,1483,443,0
0.000345000,1483,443,0
0.000076000,1483,443,0
0.000883000,1483,443,0
0.062346000,115,51347,0
0.003617000,1483,443,0
0.001531000,115,51347,0
0.001173000,1483,443,0
0.000379000,1483,443,0
0.067486000,115,51347,0
0.001590000,1483,443,0
0.064023000,127,51347,0
0.002485000,1483,443,0
0.065173000,127,51347,0
0.002073000,1483,443,0
0.065695000,127,51347,0
0.001567000,1483,443,0
0.063719000,127,51347,0
0.002694000,1483,443,0
0.000413000,1483,443,0
0.061019000,115,51347,0
0.001127000,1483,443,0
0.000152000,115,51347,0
0.002622000,1483,443,0
0.000542000,1483,443,0
0.058936000,170,51347,0
0.001118000,1483,443,0
0.035552000,127,51347,0
0.004989000,1483,443,0
0.064574000,127,51347,0
0.001067000,1483,443,0
0.064990000,127,51347,0
0.003074000,1483,443,0
0.068107000,127,51347,0
0.001244000,1483,443,0
0.000436000,1483,443,0
0.061449000,115,51347,0
0.001058000,1483,443,0
0.004091000,115,51347,0
0.001633000,1483,443,0
0.000485000,1483,443,0
0.062705000,115,51347,0
0.002225000,1483,443,0
0.000378000,1483,443,0
0.001652000,115,51347,0
0.001259000,1483,443,0
0.066342000,127,51347,0
0.001386000,1483,443,0
0.062279000,127,51347,0
0.001019000,1483,443,0
0.063713000,127,51347,0
0.004444000,1483,443,0
0.065838000,127,51347,0
0.000906000,1483,443,0
0.000482000,1483,443,0
0.063111000,115,51347,0
0.001243000,1483,443,0
0.004221000,115,51347,0
0.003282000,1483,443,0
0.000619000,1483,443,0
0.061166000,115,51347,0
0.001230000,1483,443,0
0.063084000,127,51347,0
0.001179000,1483,443,0
0.064132000,127,51347,0
0.003590000,1483,443,0
0.054080000,182,51347,0
0.012410000,127,51347,0
0.004839000,1483,443,0
0.065405000,127,51347,0
0.000956000,1483,443,0
0.000623000,1483,443,0
0.062848000,115,51347,0
0.002960000,1483,443,0
0.001480000,115,51347,0
0.004076000,1483,443,0
0.000547000,1483,443,0
0.061438000,115,51347,0
0.001660000,1483,443,0
0.000325000,115,51347,0
0.000172000,1483,443,0
0.001220000,115,51347,0
0.000492000,1483,443,0
0.000739000,115,51347,0
0.001003000,1483,443,0
0.000394000,1483,443,0
0.068944000,115,51347,0
0.001613000,1483,443,0
0.002590000,127,51347,0
0.001315000,1483,443,0
0.063369000,127,51347,0
0.003557000,1483,443,0
0.061529000,127,51347,0
0.002401000,1483,443,0
0.063140000,127,51347,0
0.001100000,1483,443,0
0.000136000,1483,443,0
0.000393000,1483,443,0
0.065421000,115,51347,0
0.000134000,115,51347,0
0.003433000,1483,443,0
0.000190000,1483,443,0
0.000593000,1483,443,0
0.000985000,115,51347,0
0.000330000,1483,443,0
0.000433000,1483,443,0
0.065924000,115,51347,0
0.002552000,1483,443,0
0.062910000,127,51347,0
0.001032000,1483,443,0
0.000129000,1483,443,0
0.064490000,127,51347,0
0.001050000,1483,443,0
0.063582000,127,51347,0
0.002085000,1483,443,0
0.063423000,127,51347,0
0.001164000,1483,443,0
0.000539000,1483,443,0
0.034331000,115,443,0
0.010898000,182,51347,0
0.000192000,182,51347,0
0.017274000,215,443,0
0.000725000,115,51347,0
0.002411000,215,443,0
0.000151000,154,443,0
0.000382000,154,443,0
0.000201000,884,443,0
0.001558000,115,51347,0
0.000408000,1483,443,0
0.001510000,115,51347,0
0.001731000,1483,443,0
0.000542000,1483,443,0
0.007830000,176,443,0
0.000274000,154,443,0
0.000282000,1483,443,0
0.000278000,1483,443,0
